id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
631634,GA,INDIVIDUAL,5 years,Shaw Industries,A,MORTGAGE,2021-12-10,2021-2-16,2021-1-14,Fully Paid,2021-2-14,809140,other,A4, 36 months,Verified,75000,0.0387,46.01,0.0654,1500,22,1656
585008,FL,INDIVIDUAL,1 year,ISAC,A,MORTGAGE,2021-9-10,2021-10-13,2021-10-13,Fully Paid,2021-11-13,751686,other,A4, 36 months,Verified,95004,0.1939,466.67,0.0751,15000,30,16800
640049,GA,INDIVIDUAL,10+ years,NCR Corp,A,MORTGAGE,2021-12-10,2021-8-15,2021-3-12,Fully Paid,2021-4-12,819349,other,A1, 36 months,Verified,97500,0.1188,241.28,0.0542,8000,14,8420
624483,LA,INDIVIDUAL,10+ years,U.S. Army Corps Of Engineers,A,MORTGAGE,2021-12-10,2021-5-16,2021-3-13,Fully Paid,2021-4-13,800282,other,A2, 36 months,Verified,52188,0.178,303.27,0.0579,10000,12,10853
436953,WI,INDIVIDUAL,10+ years,3M Company,A,MORTGAGE,2021-8-9,2021-5-16,2021-9-12,Fully Paid,2021-10-12,524101,other,A2, 36 months,Verified,70000,0.1831,62.12,0.074,2000,36,2236
438637,FL,INDIVIDUAL,10+ years,Federal Express,A,MORTGAGE,2021-9-9,2021-4-12,2021-4-12,Fully Paid,2021-5-12,528739,other,A3, 36 months,Verified,45000,0.1733,99.9,0.0774,3200,63,3587
757621,FL,INDIVIDUAL,10+ years,Converse Inc,A,MORTGAGE,2021-5-11,2021-5-14,2021-6-14,Fully Paid,2021-7-14,957683,other,A4, 36 months,Verified,70000,0.1663,211.5,0.0749,6800,26,7614
540280,FL,INDIVIDUAL,10+ years,Lee County Sheriff Dept,A,MORTGAGE,2021-7-10,2021-8-14,2021-3-13,Fully Paid,2021-4-13,697569,other,A4, 36 months,Verified,95004,0.1002,560,0.0751,18000,34,20127
437589,DE,INDIVIDUAL,10+ years,SUPER FRESH/ A&P TEA CO. INC.,A,MORTGAGE,2021-9-9,2021-9-12,2021-9-12,Fully Paid,2021-10-12,525577,other,A5, 36 months,Verified,120000,0.231,508.35,0.0894,16000,56,18271
985200,TX,INDIVIDUAL,10+ years,The Gabbert Company,A,MORTGAGE,2021-11-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,1208685,other,A5, 36 months,Verified,38000,0.2903,171.47,0.089,5400,41,6173
712036,TX,INDIVIDUAL,3 years,East Houston Hospital,A,MORTGAGE,2021-3-11,2021-5-11,2021-5-11,Fully Paid,2021-6-11,905069,other,A4, 36 months,Verified,141996,0.1182,403.13,0.0729,13000,27,13080
725933,MI,INDIVIDUAL,3 years,St Joseph Mercy Hospital,A,MORTGAGE,2021-4-11,2021-5-15,2021-7-11,Fully Paid,2021-8-11,921253,other,A5, 36 months,Verified,34000,0.0896,420.93,0.0766,13500,12,13753
698265,PA,INDIVIDUAL,4 years,Nutrisystem,A,MORTGAGE,2021-3-11,2021-5-16,2021-3-14,Fully Paid,2021-4-14,889690,other,A3, 36 months,Verified,50004,0.1305,192.76,0.0692,6250,20,6939
423971,MI,INDIVIDUAL,4 years,Otis Elevator,A,MORTGAGE,2021-7-9,2021-8-11,2021-7-11,Fully Paid,2021-8-11,499403,other,A4, 36 months,Verified,84996,0,287.53,0.0932,9000,29,10117
504001,CA,INDIVIDUAL,4 years,sysco foods,A,MORTGAGE,2021-4-10,2021-9-14,2021-5-13,Fully Paid,2021-6-13,648790,other,A5, 36 months,Verified,66000,0.0333,218.97,0.0788,7000,14,7883
769618,FL,INDIVIDUAL,5 years,"Florida Suncare Testing, Inc.",A,MORTGAGE,2021-6-11,2021-5-16,2021-6-14,Fully Paid,2021-7-14,971105,other,A3, 36 months,Verified,32450,0.2866,100.34,0.0699,3250,21,3612
705539,MO,INDIVIDUAL,6 years,"Hankins Services Inc,",A,MORTGAGE,2021-3-11,2021-7-15,2021-7-11,Fully Paid,2021-8-11,897605,other,A4, 36 months,Verified,80000,0.2477,395.38,0.0729,12750,27,12978
382331,PA,INDIVIDUAL,7 years,Department of Defense (DOD),A,MORTGAGE,2021-2-9,2021-3-15,2021-3-12,Fully Paid,2021-4-12,411648,other,A1, 36 months,Verified,86399,0.0683,69.86,0.0737,2250,43,2515
841071,MA,INDIVIDUAL,7 years,"Exchange Place Advisors, LLC",A,MORTGAGE,2021-9-11,2021-4-16,2021-9-14,Fully Paid,2021-10-14,1051584,other,A3, 36 months,Verified,200000,0.1084,308.73,0.0699,10000,16,11114
1001818,CA,INDIVIDUAL,9 years,Santa Maria-Bonita School District,A,MORTGAGE,2021-12-11,2021-6-14,2021-6-14,Fully Paid,2021-7-14,1227615,other,A3, 36 months,Verified,75000,0.1181,746.66,0.0751,24000,21,25940
592230,IL,INDIVIDUAL,9 years,General Dynamics,A,MORTGAGE,2021-10-10,2021-8-11,2021-12-10,Fully Paid,2022-1-10,760629,other,A5, 36 months,Verified,77004,0.1628,187.69,0.0788,6000,34,6078
797989,NJ,INDIVIDUAL,< 1 year,TD Ameritrade,A,MORTGAGE,2021-7-11,2021-5-16,2021-7-14,Fully Paid,2021-8-14,1003054,other,A4, 36 months,Verified,125000,0.0418,233.27,0.0749,7500,10,8397
381258,AZ,INDIVIDUAL,< 1 year,Sage,A,MORTGAGE,2021-3-9,2021-3-11,2021-3-11,Fully Paid,2021-4-11,409508,other,A4, 36 months,Verified,65000,0.0973,191.69,0.0932,6000,29,6770
404245,OR,INDIVIDUAL,< 1 year,,A,MORTGAGE,2021-5-9,2021-12-9,2021-12-9,Fully Paid,2022-1-9,450494,other,A5, 36 months,Verified,57000,0.0821,96.29,0.0963,3000,22,3156
468097,OK,INDIVIDUAL,10+ years,State Farm Insurance,A,MORTGAGE,2021-12-9,2021-8-11,2021-4-10,Fully Paid,2021-5-10,589372,other,A2, 36 months,Verified,71000,0.1198,99.39,0.074,3200,51,3264
802652,FL,INDIVIDUAL,10+ years,Broward County,A,MORTGAGE,2021-7-11,2021-10-15,2021-7-14,Fully Paid,2021-8-14,1008327,other,A4, 36 months,Verified,89000,0.2644,435.43,0.0749,14000,39,15675
436243,MI,INDIVIDUAL,2 years,Trinity Health,A,MORTGAGE,2021-8-9,2021-11-10,2021-11-10,Fully Paid,2021-12-10,521802,other,A4, 36 months,Verified,52000,0.216,189.67,0.0859,6000,20,6504
607526,CO,INDIVIDUAL,3 years,CaridianBCT,A,MORTGAGE,2021-11-10,2021-11-13,2021-11-13,Fully Paid,2021-12-13,779361,other,A3, 36 months,Verified,32004,0.0424,298.9,0.0617,22750,25,10761
516021,MN,INDIVIDUAL,7 years,St Croix Press,A,MORTGAGE,2021-6-10,2021-6-13,2021-6-13,Fully Paid,2021-7-13,666980,other,A5, 36 months,Verified,78000,0.0942,440.29,0.0788,15000,24,15851
1017814,MD,INDIVIDUAL,9 years,JAXSON POINT,A,MORTGAGE,2021-11-11,2021-4-13,2021-4-13,Fully Paid,2021-5-13,1246007,other,A4, 36 months,Verified,90000,0.0995,469.36,0.079,15000,33,16167
355467,VA,INDIVIDUAL,1 year,L-3 Communications Holdings,A,MORTGAGE,2021-9-8,2021-9-10,2021-9-10,Fully Paid,2021-10-10,360172,other,A4, 36 months,Verified,82000,0.0436,174.74,0.0832,7500,25,6199
360708,PA,INDIVIDUAL,1 year,Bloomingdales,A,MORTGAGE,2021-11-8,2021-11-11,2021-6-11,Fully Paid,2021-7-11,368585,other,A5, 36 months,Verified,25000,0.1598,207.85,0.0938,6500,30,7459
969086,CT,INDIVIDUAL,10+ years,gradea shoprite,A,MORTGAGE,2021-10-11,2021-3-16,2021-7-13,Fully Paid,2021-8-13,1190285,other,A1, 36 months,Verified,95000,0.0903,228.27,0.0603,7500,46,8085
693648,NJ,INDIVIDUAL,10+ years,PITNEY BOWES,A,MORTGAGE,2021-3-11,2021-6-12,2021-6-12,Fully Paid,2021-7-12,884522,other,A2, 36 months,Verified,73000,0.0197,303.27,0.0579,10000,31,10592
1046443,CA,INDIVIDUAL,10+ years,U S Postal Service,A,MORTGAGE,2021-12-11,2021-5-12,2021-4-12,Fully Paid,2021-5-12,1277282,other,A2, 36 months,Verified,71000,0.1146,221.07,0.0662,7200,28,7353
433364,AL,INDIVIDUAL,10+ years,CBIZ-MMP  Inc,A,MORTGAGE,2021-8-9,2021-5-16,2021-8-12,Fully Paid,2021-9-12,516098,other,A4, 36 months,Verified,135996,0.0587,395.13,0.0859,12500,21,14225
617343,PA,INDIVIDUAL,3 years,Lehigh Valley Health Network,A,MORTGAGE,2021-11-10,2021-2-16,2021-5-13,Fully Paid,2021-6-13,791485,other,A4, 36 months,Verified,219996,0.0923,383.35,0.0654,20000,35,13743
825264,FL,INDIVIDUAL,7 years,Dalaware North Companies,A,MORTGAGE,2021-8-11,2021-8-14,2021-8-14,Fully Paid,2021-9-14,1034034,other,A2, 36 months,Verified,85000,0.1077,365.01,0.0599,12000,21,13140
351406,NC,INDIVIDUAL,< 1 year,Novozymes,A,MORTGAGE,2021-7-8,2021-11-12,2021-5-10,Fully Paid,2021-6-10,354013,other,A3, 36 months,Verified,45180,0.0661,219.36,0.08,7000,17,7728
888841,AZ,INDIVIDUAL,10+ years,,B,MORTGAGE,2021-9-11,2021-5-16,2021-3-14,Fully Paid,2021-4-14,1105306,other,B1, 36 months,Verified,180000,0.0647,580.05,0.0991,18000,16,20751
400910,FL,INDIVIDUAL,10+ years,Department of defense,B,MORTGAGE,2021-5-9,2021-5-12,2021-5-12,Fully Paid,2021-6-12,444693,other,B1, 36 months,Verified,96996,0.0756,49.08,0.1095,1500,38,1766
837071,RI,INDIVIDUAL,10+ years,National Amusements,B,MORTGAGE,2021-8-11,2021-4-16,2021-8-14,Fully Paid,2021-9-14,1047175,other,B1, 36 months,Verified,85000,0.2417,290.37,0.0999,9000,30,10453
565456,AR,INDIVIDUAL,10+ years,Hope School District,B,MORTGAGE,2021-8-10,2021-2-15,2021-8-11,Fully Paid,2021-9-11,727493,other,B2, 36 months,Verified,41004,0.1659,791.05,0.1075,24250,19,26349
448055,NJ,INDIVIDUAL,10+ years,AZ Electronic Materials,B,MORTGAGE,2021-10-9,2021-1-12,2021-1-12,Fully Paid,2021-2-12,549312,other,B2, 36 months,Verified,180000,0.0039,659.37,0.1148,20000,9,23404
793254,AR,INDIVIDUAL,10+ years,USPS,B,MORTGAGE,2021-6-11,2021-8-15,2021-12-13,Fully Paid,2022-1-13,997743,other,B3, 36 months,Verified,61000,0.2022,392.81,0.1099,12000,31,14044
744315,GA,INDIVIDUAL,10+ years,Nokia Siemens,B,MORTGAGE,2021-5-11,2021-5-16,2021-9-13,Fully Paid,2021-10-13,942777,other,B3, 36 months,Verified,132000,0.1003,366.63,0.1099,11200,23,13001
1030324,TX,INDIVIDUAL,10+ years,Travis County Juvenile Court,B,MORTGAGE,2021-11-11,2021-2-16,2021-2-14,Fully Paid,2021-3-14,1259931,other,B3, 36 months,Verified,88000,0.1995,529.22,0.1171,16000,56,18779
893366,OH,INDIVIDUAL,10+ years,Honda East,B,MORTGAGE,2021-9-11,2021-5-16,2021-6-14,Fully Paid,2021-7-14,1110447,other,B3, 36 months,Verified,275000,0.1125,231.54,0.1171,7000,28,8313
771528,CA,INDIVIDUAL,10+ years,California Department of Corrections,B,MORTGAGE,2021-6-11,2021-5-16,2021-6-14,Fully Paid,2021-7-14,973317,other,B3, 36 months,Verified,85000,0.1279,785.62,0.1099,24000,24,28282
572682,MO,INDIVIDUAL,10+ years,Bunzl,B,MORTGAGE,2021-9-10,2021-3-13,2021-3-13,Fully Paid,2021-4-13,736634,other,B4, 36 months,Verified,54000,0.016,824.29,0.1149,25000,21,29451
857049,CO,INDIVIDUAL,10+ years,Bang Salon Inc.,B,MORTGAGE,2021-8-11,2021-10-11,2021-10-11,Fully Paid,2021-11-11,1069470,other,B4, 36 months,Verified,70000,0.1233,659.43,0.1149,20000,18,20192
427928,CA,INDIVIDUAL,2 years,General Dynamics,B,MORTGAGE,2021-7-9,2021-11-11,2021-11-11,Fully Paid,2021-12-11,505960,other,B5, 36 months,Verified,60000,0.1982,59.97,0.1221,1800,24,2138
430026,KS,INDIVIDUAL,3 years,Sprint,B,MORTGAGE,2021-7-9,2021-5-13,2021-8-12,Fully Paid,2021-9-12,509727,other,B1, 36 months,Verified,32198.4,0.1543,32.72,0.1095,1000,23,1178
484286,MD,INDIVIDUAL,3 years,The Johns Hopkins University Applied Physics Laboratory,B,MORTGAGE,2021-2-10,2021-5-12,2021-3-12,Fully Paid,2021-4-12,616542,other,B3, 36 months,Verified,113200,0.0028,789.58,0.1062,24250,14,27901
950084,CA,INDIVIDUAL,4 years,Harbor UCLA Medical Center,B,MORTGAGE,2021-10-11,2021-5-16,2021-11-14,Fully Paid,2021-12-14,1170835,other,B3, 36 months,Verified,75000,0.1586,219.13,0.1171,6625,19,7889
542206,VA,INDIVIDUAL,4 years,General Dynamics,B,MORTGAGE,2021-7-10,2021-5-16,2021-8-13,Fully Paid,2021-9-13,699740,other,B4, 36 months,Verified,100800,0.0702,692.4,0.1149,21000,24,24927
353784,NV,INDIVIDUAL,5 years,Department of Motor Vehicles,B,MORTGAGE,2021-8-8,2021-8-11,2021-9-11,Fully Paid,2021-10-11,357576,other,B1, 36 months,Verified,39962,0.2084,44.18,0.097,3200,19,1590
893785,AZ,INDIVIDUAL,5 years,STG INTERNTIONAL INC,B,MORTGAGE,2021-9-11,2021-5-16,2021-10-14,Fully Paid,2021-11-14,1110941,other,B3, 36 months,Verified,78000,0.2389,165.38,0.1171,5000,25,5954
1017500,TX,INDIVIDUAL,6 years,Hempstead ISD,B,MORTGAGE,2021-12-11,2021-10-13,2021-10-13,Fully Paid,2021-11-13,1245676,other,B2, 36 months,Verified,53004,0.0206,684.04,0.1065,21000,30,24018
467679,NY,INDIVIDUAL,6 years,Norwich City School District,B,MORTGAGE,2021-12-9,2021-2-13,2021-12-12,Fully Paid,2022-1-12,588441,other,B2, 36 months,Verified,99400,0.2376,158.25,0.1148,4800,63,5695
858157,NC,INDIVIDUAL,6 years,Randolph County Schools,B,MORTGAGE,2021-9-11,2021-5-16,2021-9-14,Fully Paid,2021-10-14,1070716,other,B3, 36 months,Verified,70000,0.1922,137.49,0.1099,4200,19,4949
637633,TX,INDIVIDUAL,6 years,,B,MORTGAGE,2021-12-10,2021-10-15,2021-1-14,Fully Paid,2021-2-14,816779,other,B5, 36 months,Verified,102000,0.1324,317.88,0.1036,9800,14,11444
827391,CA,INDIVIDUAL,7 years,Bradshaw International,B,MORTGAGE,2021-7-11,2021-5-16,2021-8-14,Fully Paid,2021-9-14,1036342,other,B4, 36 months,Verified,62690.88,0.1281,145.08,0.1149,4400,17,5223
721616,CA,INDIVIDUAL,10+ years,"Arthur E Flynn, MD",B,MORTGAGE,2021-4-11,2021-10-13,2021-9-13,Fully Paid,2021-10-13,916250,other,B2, 36 months,Verified,79992,0.2175,193.61,0.1,6000,30,6926
665359,AZ,INDIVIDUAL,6 years,US Foodservice,B,MORTGAGE,2021-2-11,2021-5-16,2021-10-11,Fully Paid,2021-11-11,850670,other,B1, 36 months,Verified,92700,0.1698,48.15,0.0963,1500,34,1575
632997,AK,INDIVIDUAL,8 years,DynCorp Int,B,MORTGAGE,2021-12-10,2021-1-14,2021-1-14,Fully Paid,2021-2-14,810872,other,B2, 36 months,Verified,192000,0.0493,638.33,0.0925,20000,38,22980
566600,GA,INDIVIDUAL,8 years,Shaw Industries,B,MORTGAGE,2021-9-10,2021-5-16,2021-3-13,Fully Paid,2021-4-13,728883,other,B3, 36 months,Verified,51000,0.2344,229.57,0.1112,7000,19,8221
812624,NY,INDIVIDUAL,1 year,MetLife,B,MORTGAGE,2021-7-11,2021-5-16,2021-6-14,Fully Paid,2021-7-14,1019793,other,B1, 36 months,Verified,51800,0.0797,161.32,0.0999,5000,10,5795
870703,WA,INDIVIDUAL,1 year,Pacific Care & Rehabilitation Center,B,MORTGAGE,2021-9-11,2021-5-16,2021-8-14,Fully Paid,2021-9-14,1084722,other,B2, 36 months,Verified,55000,0.1344,143.2,0.1059,4400,15,5154
499533,TX,INDIVIDUAL,1 year,Pariveda Solutions  Inc.,B,MORTGAGE,2021-4-10,2021-2-16,2021-3-11,Fully Paid,2021-4-11,641195,other,B3, 36 months,Verified,70000,0.071,814,0.1062,25000,17,27138
471362,OK,INDIVIDUAL,10+ years,Tinker Air Force BAse,B,MORTGAGE,2021-12-9,2021-2-13,2021-1-13,Fully Paid,2021-2-13,595087,other,B2, 36 months,Verified,60000,0.1866,80.78,0.1148,2450,19,2908
837248,NC,INDIVIDUAL,10+ years,US Army,B,MORTGAGE,2021-8-11,2021-5-16,2021-8-14,Fully Paid,2021-9-14,1047368,other,B2, 36 months,Verified,113135,0.0296,813.63,0.1059,25000,35,29290
646293,MD,INDIVIDUAL,10+ years,D.C. SUPERIOR COURT,B,MORTGAGE,2021-1-11,2021-5-16,2021-1-14,Fully Paid,2021-2-14,826911,other,B4, 36 months,Verified,86004,0.1913,96.79,0.0999,3000,46,3485
816934,MO,INDIVIDUAL,10+ years,The Boeing Company,B,MORTGAGE,2021-7-11,2021-7-14,2021-8-14,Fully Paid,2021-9-14,1024713,other,B4, 36 months,Verified,110000,0.2231,164.86,0.1149,5000,34,5935
879688,CA,INDIVIDUAL,10+ years,Isola US Corp,B,MORTGAGE,2021-9-11,2021-4-16,2021-5-14,Fully Paid,2021-6-14,1094666,other,B4, 36 months,Verified,180000,0.1202,200.5,0.1242,6000,49,7197
493850,CA,INDIVIDUAL,10+ years,CUHSD,B,MORTGAGE,2021-3-10,2021-3-13,2021-3-13,Fully Paid,2021-4-13,632036,other,B5, 36 months,Verified,90000,0.1509,691.14,0.1136,21000,17,24882
365939,GA,INDIVIDUAL,10+ years,Nokia Siemens,B,MORTGAGE,2021-12-8,2021-5-16,2021-5-11,Fully Paid,2021-6-11,377308,other,B5, 36 months,Verified,150000,0.1329,266.52,0.1221,8000,18,9521
522809,PA,INDIVIDUAL,3 years,SDI,B,MORTGAGE,2021-6-10,2021-11-12,2021-12-10,Fully Paid,2022-1-10,676301,other,B2, 36 months,Verified,100000,0.087,521.93,0.1075,25000,33,16809
535244,TX,INDIVIDUAL,3 years,chandler-amtek engineering,B,MORTGAGE,2021-7-10,2021-7-13,2021-7-13,Fully Paid,2021-8-13,691646,other,B5, 36 months,Verified,65004,0.2295,584.23,0.1186,25000,36,21034
429344,CA,INDIVIDUAL,4 years,arcadis-us,B,MORTGAGE,2021-7-9,2021-9-11,2021-2-11,Fully Paid,2021-3-11,508670,other,B2, 36 months,Verified,87000,0.1836,427.23,0.1126,13000,17,14473
848139,MN,INDIVIDUAL,5 years,Forest Lake Area School,B,MORTGAGE,2021-8-11,2021-8-14,2021-8-14,Fully Paid,2021-9-14,1059714,other,B4, 36 months,Verified,93218,0.1479,281.08,0.1149,12000,29,10119
390660,AK,INDIVIDUAL,5 years,Computers Unlimited,B,MORTGAGE,2021-4-9,2021-5-13,2021-8-10,Fully Paid,2021-9-10,425910,other,B4, 36 months,Verified,44600,0.1733,663.28,0.1189,20000,30,22592
433409,VA,INDIVIDUAL,8 years,Northrop Grumman,B,MORTGAGE,2021-8-9,2021-2-10,2021-2-10,Fully Paid,2021-3-10,516217,other,B3, 36 months,Verified,105000,0.0971,424.12,0.1183,12800,33,13401
476745,NH,INDIVIDUAL,3 years,Cisco Systems,B,MORTGAGE,2021-1-10,2021-5-13,2021-3-10,Fully Paid,2021-4-10,604062,other,B4, 36 months,Verified,137000,0.1353,116.55,0.1218,3500,28,3536
430831,SC,INDIVIDUAL,1 year,Network Controls & Electric Inc,B,MORTGAGE,2021-8-9,2021-5-16,2021-7-12,Fully Paid,2021-8-12,511114,other,B3, 36 months,Verified,100000,0.2105,825.34,0.1158,25000,36,29704
429700,NM,INDIVIDUAL,10+ years,Alltel,B,MORTGAGE,2021-8-9,2021-8-12,2021-8-12,Fully Paid,2021-9-12,509248,other,B1, 36 months,Verified,68004,0.2133,196.29,0.1095,6000,22,7066
654995,GA,INDIVIDUAL,10+ years,Department of Defense,B,MORTGAGE,2021-1-11,2021-5-12,2021-6-12,Fully Paid,2021-7-12,837687,other,B5, 36 months,Verified,62496,0.1058,104.94,0.1111,3200,23,3568
422630,CT,INDIVIDUAL,2 years,Hartford Financial Services Group,B,MORTGAGE,2021-8-9,2021-5-16,2021-9-10,Fully Paid,2021-10-10,497219,other,B1, 36 months,Verified,21600,0.0828,328.04,0.1114,10000,19,10966
690839,MO,INDIVIDUAL,2 years,system,B,MORTGAGE,2021-3-11,2021-3-16,2021-7-13,Fully Paid,2021-8-13,881309,other,B2, 36 months,Verified,176004,0.1651,103.26,0.1,3200,45,3687
564330,IL,INDIVIDUAL,3 years,Hewlett Packard,B,MORTGAGE,2021-8-10,2021-12-14,2021-9-13,Fully Paid,2021-10-13,726125,other,B4, 36 months,Verified,85500,0.146,395.66,0.1149,12000,29,14244
761407,WA,INDIVIDUAL,9 years,US DEPT OF HOMELAND SECURITY,B,MORTGAGE,2021-5-11,2021-4-14,2021-9-12,Fully Paid,2021-10-12,961865,other,B3, 36 months,Verified,120000,0.0815,491.01,0.1099,15000,57,16707
771628,MO,INDIVIDUAL,9 years,tyson foods inc,B,MORTGAGE,2021-6-11,2021-10-12,2021-1-12,Fully Paid,2021-2-12,973430,other,B4, 36 months,Verified,30000,0.202,98.92,0.1149,3000,11,3187
998203,NY,INDIVIDUAL,3 years,prime columbia-greene medical associates,B,MORTGAGE,2021-10-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,1223331,other,B3, 36 months,Verified,120000,0.0118,294.38,0.1171,8900,28,10598
435412,AZ,INDIVIDUAL,2 years,Metlife Auto and Home,B,MORTGAGE,2021-8-9,2021-7-13,2021-4-12,Fully Paid,2021-5-12,520255,other,B5, 36 months,Verified,57996,0.1641,83.67,0.1253,2500,31,2999
777671,SC,INDIVIDUAL,< 1 year,Saint Luke's Hospital,B,MORTGAGE,2021-6-11,2021-2-13,2021-1-13,Fully Paid,2021-2-13,980193,other,B1, 36 months,Verified,70000,0.2115,1064.67,0.0999,33000,48,37042
887956,FL,INDIVIDUAL,10+ years,State of Florida,B,MORTGAGE,2021-10-11,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1104282,other,B4, 36 months,Verified,34000,0.0904,334.16,0.1242,10000,29,12029
430078,NJ,INDIVIDUAL,4 years,Amega Scientific Corp,B,MORTGAGE,2021-9-9,2021-5-16,2021-9-12,Fully Paid,2021-10-12,393531,other,B2, 36 months,Verified,45000,0.1267,327.22,0.1148,9925,31,11780
431997,IL,INDIVIDUAL,3 years,Siemens Healthcare,B,MORTGAGE,2021-8-9,2021-5-16,2021-6-12,Fully Paid,2021-7-12,513122,other,B3, 36 months,Verified,78948,0.003,579.85,0.1183,17500,35,20833
429374,CA,INDIVIDUAL,< 1 year,USMC (Capt Williams),B,MORTGAGE,2021-7-9,2021-12-13,2021-8-12,Fully Paid,2021-9-12,508695,other,B4, 36 months,Verified,72400,0.1185,497.46,0.1189,15000,18,17909
417432,WA,INDIVIDUAL,< 1 year,Endeavor Consulting,B,MORTGAGE,2021-6-9,2021-6-12,2021-7-12,Fully Paid,2021-8-12,464139,other,B5, 36 months,Verified,120000,0.0891,506.39,0.1221,15200,29,18230
986281,PA,INDIVIDUAL,10+ years,,B,MORTGAGE,2021-10-11,2021-11-13,2021-12-13,Fully Paid,2022-1-13,1210194,other,B2, 36 months,Verified,180000,0.0662,912.06,0.1065,28000,39,32238
495701,TX,INDIVIDUAL,10+ years,Microsoft Corporation,C,MORTGAGE,2021-3-10,2021-11-12,2021-10-12,Fully Paid,2021-11-12,634987,other,C2, 36 months,Verified,250000,0.1058,141.73,0.1311,4200,21,5080
514265,CA,INDIVIDUAL,10+ years,Tesoro Refining,C,MORTGAGE,2021-5-10,2021-7-13,2021-7-13,Fully Paid,2021-8-13,664719,other,C3, 36 months,Verified,108600,0.1638,488.51,0.1348,14400,20,17617
774349,NJ,INDIVIDUAL,4 years,comcast,C,MORTGAGE,2021-6-11,2021-5-16,2021-3-12,Fully Paid,2021-4-12,976519,other,C3, 36 months,Verified,39996,0.0525,172.89,0.1482,5000,5,5210
465374,CO,INDIVIDUAL,4 years,WhiteWave Foods,C,MORTGAGE,2021-12-9,2021-3-15,2021-4-10,Fully Paid,2021-5-10,583847,other,C5, 36 months,Verified,84000,0.1657,614.94,0.1426,17925,41,18569
538354,CA,INDIVIDUAL,5 years,United States Army,C,MORTGAGE,2021-7-10,2021-12-11,2021-12-11,Fully Paid,2022-1-11,695301,other,C4, 36 months,Verified,35004,0.0638,343.48,0.1435,10000,5,11646
562145,PA,INDIVIDUAL,< 1 year,PA Dept. of Corrections,C,MORTGAGE,2021-8-10,2021-8-15,2021-8-13,Fully Paid,2021-9-13,723407,other,C2, 36 months,Verified,32000,0.1541,67.98,0.1361,2000,10,2447
499148,IL,INDIVIDUAL,10+ years,IBM,C,MORTGAGE,2021-4-10,2021-11-10,2021-11-10,Fully Paid,2021-12-10,640515,other,C4, 36 months,Verified,190000,0.1006,818.5,0.1385,24000,44,25567
381100,WA,INDIVIDUAL,1 year,,C,MORTGAGE,2021-3-9,2021-3-12,2021-3-12,Fully Paid,2021-4-12,409163,other,C1, 36 months,Verified,53500,0.1056,669.33,0.1253,20000,12,24096
399499,WA,INDIVIDUAL,10+ years,Microsoft Corporation,C,MORTGAGE,2021-11-9,2021-1-16,2021-12-10,Fully Paid,2022-1-10,442267,other,C1, 36 months,Verified,180488.08,0.1535,807.2,0.1287,24000,29,26558
782008,NY,INDIVIDUAL,2 years,,C,MORTGAGE,2021-6-11,2021-12-15,2021-10-11,Fully Paid,2021-11-11,984944,other,C1, 36 months,Verified,56000,0.0611,176.57,0.1287,5250,15,5468
455991,VA,INDIVIDUAL,3 years,,C,MORTGAGE,2021-11-9,2021-1-16,2021-8-12,Fully Paid,2021-9-12,565917,other,C3, 36 months,Verified,44500,0.0488,509.53,0.1357,15000,9,18309
431418,FL,INDIVIDUAL,5 years,Alienware Corp,C,MORTGAGE,2021-8-9,2021-2-14,2021-8-12,Fully Paid,2021-9-12,512035,other,C5, 36 months,Verified,75000,0.1813,247.01,0.1426,7200,21,8892
717430,NC,INDIVIDUAL,< 1 year,Compass Group,C,MORTGAGE,2021-4-11,2021-3-14,2021-12-12,Fully Paid,2022-1-12,911510,other,C2, 36 months,Verified,95000,0.2242,370.96,0.1306,11000,35,12779
514346,CA,INDIVIDUAL,1 year,Alterian,C,MORTGAGE,2021-5-10,2021-6-13,2021-7-12,Fully Paid,2021-8-12,664866,other,C5, 36 months,Verified,102996,0.1873,171.43,0.1422,5000,20,6044
781904,MD,INDIVIDUAL,10+ years,Baltimore City,C,MORTGAGE,2021-6-11,2021-5-16,2021-6-14,Fully Paid,2021-7-14,984829,other,C1, 36 months,Verified,75000,0.2238,184.98,0.1287,5500,32,6659
430697,MA,INDIVIDUAL,4 years,Raytheon,C,MORTGAGE,2021-10-9,2021-4-16,2021-10-12,Fully Paid,2021-11-12,510863,other,C3, 36 months,Verified,79000,0.1068,628.42,0.1357,18500,29,22623
508005,WI,INDIVIDUAL,1 year,US Department of Veterans Affairs,C,MORTGAGE,2021-4-10,2021-4-14,2021-2-12,Fully Paid,2021-3-12,655371,other,C1, 36 months,Verified,85000,0.1302,503.5,0.1273,15000,20,17521
508927,TX,INDIVIDUAL,10+ years,Recochem Inc.,C,MORTGAGE,2021-4-10,2021-2-16,2021-5-13,Fully Paid,2021-6-13,656769,other,C4, 36 months,Verified,116004,0.0665,279.66,0.1385,8200,11,10068
